episode,step,temp_celsius,power_watts,coolant_flow_l_min,pue,hour_of_day,thermal_spike
62,150,36.31,308.25,81.48,1.5008,0.02,0
62,160,39.1,562.1,119.79,1.4691,0.02,0
62,170,41.73,757.16,83.84,1.4602,0.02,0
62,180,36.33,269.83,84.36,1.4969,0.03,0
62,190,37.39,343.67,105.41,1.4991,0.03,0
62,200,39.55,414.99,113.33,1.5017,0.03,0
62,210,42.38,745.8,96.61,1.4655,0.03,0
62,220,40.03,511.91,93.08,1.4752,0.03,0
62,230,38.88,545.05,82.55,1.505,0.03,0
62,240,38.32,320.56,65.63,1.4984,0.03,0
62,250,39.4,766.55,74.11,1.4872,0.03,0
62,260,40.26,214.3,48.35,1.4862,0.04,0
62,270,38.84,383.54,119.38,1.4726,0.04,0
62,280,42.18,619.34,82.2,1.4489,0.04,0
62,290,46.76,384.27,87.0,1.4954,0.04,0
62,300,44.45,584.56,99.14,1.4682,0.04,0
62,310,42.16,381.77,55.06,1.4816,0.04,0
62,320,43.74,695.24,109.9,1.4814,0.04,0
62,330,43.26,306.97,69.67,1.4586,0.05,0
62,340,42.38,259.19,116.0,1.4412,0.05,0
62,350,46.55,243.78,56.29,1.4631,0.05,0
62,360,45.17,209.36,113.77,1.5105,0.05,0
62,370,45.55,754.59,40.38,1.5123,0.05,0
62,380,45.25,698.78,118.75,1.5195,0.05,0
62,390,49.07,423.07,107.02,1.4799,0.05,0
62,400,46.7,347.7,93.48,1.486,0.06,0
62,410,47.49,542.32,109.1,1.4687,0.06,0
62,420,45.29,727.21,98.93,1.4733,0.06,0
62,430,46.1,449.53,73.09,1.5132,0.06,0
62,440,46.06,690.03,79.06,1.5253,0.06,0
62,450,44.84,437.28,95.68,1.4664,0.06,0
62,460,44.59,333.78,91.01,1.4922,0.06,0
62,470,50.9,493.12,54.67,1.5115,0.07,0
62,480,45.7,353.9,94.47,1.5253,0.07,0
62,490,50.04,521.76,62.78,1.4744,0.07,0
63,0,29.13,271.64,105.83,1.4768,0.0,0
63,10,34.16,532.85,79.84,1.4482,0.0,0
63,20,35.59,481.37,48.75,1.528,0.0,0
63,30,31.99,310.69,101.0,1.5184,0.0,0
63,40,32.48,569.19,75.05,1.4669,0.01,0
63,50,34.12,224.63,114.69,1.5019,0.01,0
63,60,33.05,326.26,65.43,1.468,0.01,0
63,70,28.95,404.81,116.03,1.4604,0.01,0
63,80,35.47,320.39,91.53,1.4721,0.01,0
63,90,33.39,375.08,45.09,1.4881,0.01,0
63,100,35.27,594.81,75.11,1.4929,0.01,0
63,110,35.7,347.47,82.28,1.4754,0.02,0
63,120,34.57,778.51,44.54,1.477,0.02,0
63,130,35.22,520.56,89.49,1.462,0.02,0
63,140,38.71,422.22,51.48,1.5216,0.02,0
63,150,38.05,428.73,85.02,1.4897,0.02,0
63,160,38.64,271.79,57.96,1.4493,0.02,0
63,170,35.93,244.35,91.91,1.4623,0.02,0
63,180,42.1,586.87,62.6,1.4558,0.03,0
63,190,36.89,648.84,94.63,1.4663,0.03,0
63,200,37.51,792.79,76.4,1.4689,0.03,0
63,210,40.31,521.87,68.81,1.4753,0.03,0
63,220,41.44,304.61,117.39,1.5033,0.03,0
63,230,44.2,420.85,41.67,1.4806,0.03,0
63,240,40.82,475.96,96.85,1.4704,0.03,0
63,250,39.42,441.34,107.21,1.4772,0.03,0
63,260,38.3,452.68,73.42,1.5189,0.04,0
63,270,41.31,433.07,69.08,1.4593,0.04,0
63,280,40.96,633.98,56.47,1.4988,0.04,0
63,290,42.51,316.76,109.89,1.4936,0.04,0
63,300,41.09,740.21,83.86,1.4575,0.04,0
63,310,43.11,586.4,57.08,1.4604,0.04,0
63,320,43.88,591.34,64.03,1.4883,0.04,0
63,330,45.33,574.16,44.07,1.4509,0.05,0
63,340,44.46,294.03,70.74,1.5056,0.05,0
63,350,43.01,465.79,95.52,1.4795,0.05,0
63,360,42.35,363.99,99.68,1.5003,0.05,0
63,370,43.83,441.13,102.55,1.4763,0.05,0
63,380,45.88,481.15,109.44,1.5003,0.05,0
63,390,48.69,389.73,114.64,1.5147,0.05,0
63,400,43.35,725.55,94.1,1.4597,0.06,0
63,410,46.33,205.2,108.98,1.4726,0.06,0
63,420,50.14,387.98,112.14,1.4936,0.06,0
63,430,47.06,327.81,107.25,1.4918,0.06,0
63,440,44.17,550.07,106.26,1.5141,0.06,0
63,450,44.23,373.84,48.12,1.4857,0.06,0
63,460,43.62,291.21,73.21,1.4645,0.06,0
63,470,45.16,294.97,84.19,1.4753,0.07,0
63,480,42.54,613.98,112.29,1.4917,0.07,0
63,490,51.35,287.99,75.59,1.4764,0.07,0
64,0,30.04,428.57,70.35,1.468,0.0,0
64,10,30.7,612.87,105.44,1.4823,0.0,0
64,20,33.42,309.1,111.52,1.4677,0.0,0
64,30,36.26,540.07,110.85,1.4698,0.0,0
64,40,36.16,241.33,50.8,1.4756,0.01,0
64,50,31.86,289.69,119.43,1.4978,0.01,0
64,60,33.71,776.95,65.66,1.45,0.01,0
64,70,32.26,249.84,88.23,1.4315,0.01,0
64,80,34.0,734.63,73.42,1.4754,0.01,0
64,90,36.25,315.21,62.42,1.5129,0.01,0
64,100,30.39,493.77,112.47,1.4731,0.01,0
64,110,36.65,383.98,75.91,1.4835,0.02,0
64,120,35.17,650.0,100.78,1.4812,0.02,0
64,130,35.34,530.76,50.45,1.4809,0.02,0
64,140,39.33,640.78,41.54,1.475,0.02,0
64,150,33.82,428.01,42.88,1.5083,0.02,0
64,160,35.95,401.38,104.25,1.4515,0.02,0
64,170,39.94,444.32,67.37,1.4509,0.02,0
64,180,41.22,531.43,79.11,1.4676,0.03,0
64,190,38.17,751.27,46.78,1.5228,0.03,0
64,200,38.15,505.27,49.08,1.4637,0.03,0
64,210,40.78,264.23,45.95,1.4452,0.03,0
64,220,39.01,680.87,102.31,1.4871,0.03,0
64,230,40.38,208.07,104.56,1.4767,0.03,0
64,240,42.48,293.75,90.09,1.4586,0.03,0
64,250,42.49,724.04,102.89,1.4627,0.03,0
64,260,42.13,622.49,55.96,1.4851,0.04,0
64,270,41.67,255.02,116.11,1.4706,0.04,0
64,280,45.59,339.85,44.0,1.4797,0.04,0
64,290,43.95,517.6,78.08,1.4872,0.04,0
64,300,44.69,563.27,54.89,1.535,0.04,0
64,310,42.39,719.0,44.9,1.508,0.04,0
64,320,43.53,305.51,55.82,1.4809,0.04,0
64,330,45.33,783.63,96.0,1.4984,0.05,0
64,340,43.88,312.23,65.71,1.4712,0.05,0
64,350,45.63,581.18,87.38,1.4782,0.05,0
64,360,42.86,371.24,74.12,1.4646,0.05,0
64,370,46.56,518.33,92.39,1.4497,0.05,0
64,380,46.9,652.58,45.17,1.4758,0.05,0
64,390,47.42,639.75,89.59,1.4859,0.05,0
64,400,46.37,658.66,97.29,1.4714,0.06,0
64,410,49.63,252.94,87.05,1.4813,0.06,0
64,420,48.27,608.65,94.26,1.4693,0.06,0
64,430,48.36,703.84,76.06,1.4851,0.06,0
64,440,47.11,499.82,101.07,1.4559,0.06,0
64,450,44.61,314.17,86.98,1.5478,0.06,0
64,460,49.6,478.97,76.93,1.4837,0.06,0
64,470,51.52,783.37,77.09,1.4609,0.07,0
64,480,50.13,285.25,100.04,1.4658,0.07,0
64,490,48.25,283.66,65.34,1.481,0.07,0
65,0,32.82,439.65,41.12,1.4749,0.0,0
65,10,31.27,303.67,87.43,1.4483,0.0,0
65,20,31.39,434.77,51.99,1.4849,0.0,0
65,30,31.31,435.34,64.28,1.4803,0.0,0
65,40,34.45,336.64,78.92,1.4697,0.01,0
65,50,32.17,768.4,52.79,1.4557,0.01,0
65,60,33.69,776.86,45.35,1.4754,0.01,0
65,70,32.47,373.59,58.81,1.4971,0.01,0
65,80,37.33,449.81,41.04,1.4642,0.01,0
65,90,34.0,578.28,94.72,1.4877,0.01,0
65,100,33.96,277.66,62.55,1.4811,0.01,0
65,110,34.76,718.46,69.57,1.4409,0.02,0
65,120,36.49,468.25,73.36,1.4754,0.02,0
65,130,36.67,340.06,109.75,1.4939,0.02,0
65,140,34.95,783.52,102.94,1.5178,0.02,0
65,150,34.62,398.64,55.55,1.4679,0.02,0
65,160,38.74,579.61,117.69,1.4894,0.02,0
65,170,38.29,342.21,105.57,1.5033,0.02,0
65,180,36.1,211.64,80.88,1.4784,0.03,0
65,190,41.5,574.16,46.5,1.4956,0.03,0
65,200,36.45,734.55,116.66,1.4783,0.03,0
65,210,39.34,666.46,103.3,1.4985,0.03,0
65,220,39.77,708.66,44.72,1.4877,0.03,0
65,230,40.4,396.33,105.99,1.5051,0.03,0
65,240,39.6,363.65,65.6,1.478,0.03,0
65,250,43.81,521.79,105.93,1.4742,0.03,0
65,260,38.41,558.55,49.63,1.4368,0.04,0
65,270,41.5,316.97,103.91,1.4443,0.04,0
65,280,41.49,453.79,105.49,1.5114,0.04,0
65,290,44.12,286.44,42.02,1.4778,0.04,0
65,300,40.95,247.23,77.2,1.4491,0.04,0
65,310,44.22,575.53,84.42,1.4707,0.04,0
65,320,40.81,264.65,61.88,1.458,0.04,0
65,330,43.45,472.0,53.03,1.5076,0.05,0
65,340,47.75,274.35,109.42,1.5129,0.05,0
65,350,42.81,389.16,97.64,1.4705,0.05,0
65,360,42.27,587.8,71.64,1.468,0.05,0
65,370,43.51,220.72,62.63,1.5105,0.05,0
65,380,43.22,729.96,44.47,1.4664,0.05,0
65,390,45.69,238.33,45.43,1.4663,0.05,0
65,400,47.63,764.07,58.8,1.4966,0.06,0
65,410,46.68,402.89,73.01,1.4232,0.06,0
65,420,46.84,527.07,81.97,1.4535,0.06,0
65,430,45.87,292.99,105.83,1.4611,0.06,0
65,440,48.28,269.15,112.91,1.4567,0.06,0
65,450,47.62,586.86,84.61,1.4915,0.06,0
65,460,51.64,335.31,43.39,1.4892,0.06,0
65,470,48.57,291.58,109.64,1.491,0.07,0
65,480,46.8,653.58,93.62,1.4767,0.07,0
65,490,52.23,495.34,93.57,1.4809,0.07,0
66,0,29.18,224.08,87.17,1.4508,0.0,0
66,10,31.2,204.29,96.15,1.5003,0.0,0
66,20,29.37,739.15,53.13,1.4653,0.0,0
66,30,32.13,749.12,99.54,1.4988,0.0,0
66,40,31.56,506.53,52.79,1.4997,0.01,0
66,50,33.37,400.69,66.16,1.5008,0.01,0
66,60,32.98,371.23,42.31,1.4848,0.01,0
66,70,31.22,507.08,72.46,1.4571,0.01,0
66,80,34.24,682.78,99.43,1.4801,0.01,0
66,90,35.42,542.12,99.78,1.4652,0.01,0
66,100,36.44,731.99,105.43,1.4487,0.01,0
66,110,34.98,575.67,85.35,1.4798,0.02,0
66,120,37.0,506.66,64.79,1.4646,0.02,0
66,130,36.57,400.36,79.97,1.4871,0.02,0
66,140,36.15,474.73,71.26,1.4434,0.02,0
66,150,37.29,488.11,87.74,1.4297,0.02,0
66,160,38.44,762.7,46.21,1.4462,0.02,0
66,170,38.08,218.72,44.0,1.475,0.02,0
66,180,40.06,200.01,75.6,1.4758,0.03,0
66,190,38.19,258.34,69.44,1.4242,0.03,0
66,200,36.04,645.11,69.83,1.4325,0.03,0
66,210,39.14,378.48,42.8,1.5033,0.03,0
66,220,40.89,474.16,114.58,1.4823,0.03,0
66,230,44.89,272.2,90.94,1.47,0.03,0
66,240,44.25,728.17,114.56,1.4643,0.03,0
66,250,41.69,634.89,76.42,1.4834,0.03,0
66,260,43.95,363.88,41.8,1.4545,0.04,0
66,270,41.33,615.08,57.24,1.4719,0.04,0
66,280,40.8,222.3,74.6,1.4864,0.04,0
66,290,41.51,207.96,111.79,1.4774,0.04,0
66,300,40.28,725.83,96.79,1.4325,0.04,0
66,310,43.17,360.37,93.7,1.4615,0.04,0
66,320,45.04,613.81,104.83,1.4717,0.04,0
66,330,44.73,537.93,108.56,1.4745,0.05,0
66,340,41.56,675.18,97.25,1.4634,0.05,0
66,350,44.72,253.05,69.38,1.4583,0.05,0
66,360,46.21,423.96,112.15,1.4521,0.05,0
66,370,45.08,392.43,91.15,1.45,0.05,0
66,380,43.58,423.27,118.68,1.4892,0.05,0
66,390,46.22,603.59,111.15,1.4635,0.05,0
66,400,45.49,776.83,46.92,1.4564,0.06,0
66,410,46.7,754.83,91.64,1.4856,0.06,0
66,420,44.65,608.2,111.18,1.4823,0.06,0
66,430,44.84,789.63,51.6,1.512,0.06,0
66,440,46.08,646.88,108.09,1.4984,0.06,0
66,450,42.99,675.37,105.97,1.4501,0.06,0
66,460,45.24,728.43,119.24,1.4973,0.06,0
66,470,46.16,545.28,60.38,1.4681,0.07,0
66,480,44.23,643.83,94.72,1.4598,0.07,0
66,490,49.6,395.29,106.92,1.4522,0.07,0
67,0,26.71,513.87,105.55,1.5062,0.0,0
67,10,30.89,444.8,100.13,1.4909,0.0,0
67,20,33.3,472.19,106.75,1.4904,0.0,0
67,30,32.6,200.36,103.49,1.4647,0.0,0
67,40,31.13,286.61,45.78,1.4724,0.01,0
67,50,34.01,443.67,106.02,1.4681,0.01,0
67,60,32.22,688.7,41.88,1.4703,0.01,0
67,70,34.58,311.43,102.09,1.4746,0.01,0
67,80,35.44,770.61,73.75,1.4793,0.01,0
67,90,33.27,618.69,64.02,1.4885,0.01,0
67,100,33.98,457.11,87.18,1.4815,0.01,0
67,110,32.74,225.12,79.31,1.4764,0.02,0
67,120,37.66,218.62,96.05,1.4761,0.02,0
67,130,37.66,523.41,47.84,1.4576,0.02,0
67,140,35.79,410.63,117.71,1.4469,0.02,0
67,150,36.81,223.2,79.0,1.4729,0.02,0
67,160,39.6,526.24,46.64,1.46,0.02,0
67,170,37.64,753.39,76.37,1.4413,0.02,0
67,180,38.56,790.4,42.75,1.4578,0.03,0
67,190,37.72,712.79,57.32,1.5049,0.03,0
67,200,39.16,277.03,109.02,1.4742,0.03,0
67,210,40.71,466.66,80.17,1.4267,0.03,0
67,220,37.2,432.91,114.0,1.4797,0.03,0
67,230,40.25,551.4,95.86,1.4675,0.03,0
67,240,36.69,376.03,53.02,1.4751,0.03,0
67,250,40.94,265.8,52.38,1.49,0.03,0
67,260,42.46,491.75,40.46,1.4613,0.04,0
67,270,42.73,743.25,101.8,1.4369,0.04,0
67,280,43.74,404.04,94.64,1.4761,0.04,0
67,290,43.69,466.8,96.06,1.4608,0.04,0
67,300,44.03,283.52,99.23,1.4678,0.04,0
67,310,46.03,462.86,69.33,1.4642,0.04,0
67,320,43.82,515.11,95.5,1.4688,0.04,0
67,330,43.67,484.19,62.31,1.4655,0.05,0
67,340,42.68,239.11,61.02,1.4653,0.05,0
67,350,46.76,440.8,113.54,1.4667,0.05,0
67,360,48.71,272.61,52.96,1.45,0.05,0
67,370,42.96,467.66,119.72,1.46,0.05,0
67,380,44.87,240.09,103.2,1.4838,0.05,0
67,390,47.1,535.8,58.58,1.4916,0.05,0
67,400,47.24,620.88,40.9,1.4812,0.06,0
67,410,50.18,267.65,93.27,1.4856,0.06,0
67,420,46.99,728.23,50.96,1.4713,0.06,0
67,430,51.01,680.74,55.09,1.4537,0.06,0
67,440,45.56,259.43,71.03,1.4763,0.06,0
67,450,46.44,682.32,51.69,1.4541,0.06,0
67,460,50.07,716.71,45.44,1.4897,0.06,0
67,470,42.8,539.69,59.77,1.4677,0.07,0
67,480,49.06,417.03,58.03,1.4344,0.07,0
67,490,49.2,459.12,109.65,1.4796,0.07,0
68,0,30.09,602.99,114.46,1.4659,0.0,0
68,10,28.43,720.16,99.89,1.4879,0.0,0
68,20,33.0,674.28,111.1,1.4904,0.0,0
68,30,29.56,294.37,87.92,1.4439,0.0,0
68,40,31.31,459.64,42.47,1.5041,0.01,0
68,50,33.4,734.99,51.65,1.474,0.01,0
68,60,31.92,435.96,77.16,1.4557,0.01,0
68,70,35.19,382.1,82.82,1.4288,0.01,0
68,80,33.32,769.1,80.92,1.4858,0.01,0
68,90,31.55,613.07,95.62,1.4972,0.01,0
68,100,37.5,596.61,85.92,1.458,0.01,0
68,110,34.7,493.81,67.39,1.4723,0.02,0
68,120,33.21,350.96,61.46,1.4676,0.02,0
68,130,36.26,508.11,65.04,1.487,0.02,0
68,140,40.55,539.61,67.88,1.4463,0.02,0
68,150,36.09,510.6,72.92,1.5057,0.02,0
68,160,37.64,595.47,101.47,1.4915,0.02,0
68,170,39.1,661.95,63.6,1.4636,0.02,0
68,180,37.96,525.67,65.69,1.4531,0.03,0
68,190,39.89,304.05,97.97,1.4454,0.03,0
68,200,41.56,323.44,103.2,1.4506,0.03,0
68,210,40.55,588.49,79.76,1.4595,0.03,0
68,220,40.41,362.44,85.46,1.4936,0.03,0
68,230,39.65,563.59,60.2,1.468,0.03,0
68,240,44.72,790.32,40.26,1.4629,0.03,0
68,250,43.28,756.68,76.38,1.5139,0.03,0
68,260,44.56,366.25,85.4,1.4691,0.04,0
68,270,42.5,456.62,118.54,1.4767,0.04,0
68,280,40.79,432.13,49.56,1.4578,0.04,0
68,290,43.83,680.78,44.36,1.4878,0.04,0
68,300,44.33,529.09,61.47,1.4574,0.04,0
68,310,44.72,612.03,56.39,1.426,0.04,0
68,320,46.12,205.91,67.01,1.4543,0.04,0
68,330,43.32,457.88,58.44,1.4593,0.05,0
68,340,42.89,360.04,84.21,1.453,0.05,0
68,350,45.77,532.23,65.34,1.4609,0.05,0
68,360,46.17,695.07,56.25,1.5062,0.05,0
68,370,42.11,254.71,99.24,1.4374,0.05,0
68,380,47.71,491.75,47.65,1.4685,0.05,0
68,390,47.26,475.7,53.25,1.4589,0.05,0
68,400,47.44,264.43,59.1,1.4831,0.06,0
68,410,46.15,559.83,70.94,1.4952,0.06,0
68,420,47.62,249.2,96.99,1.4796,0.06,0
68,430,44.64,430.69,89.2,1.4822,0.06,0
68,440,46.19,363.03,110.54,1.4877,0.06,0
68,450,44.78,514.36,65.77,1.4725,0.06,0
68,460,45.84,702.93,88.52,1.4708,0.06,0
68,470,46.71,560.57,95.91,1.4929,0.07,0
68,480,46.64,324.28,65.14,1.4951,0.07,0
68,490,48.21,374.41,58.47,1.4791,0.07,0
69,0,28.18,214.57,114.82,1.4553,0.0,0
69,10,30.66,471.35,104.01,1.4995,0.0,0
69,20,29.68,428.58,79.28,1.4804,0.0,0
69,30,30.91,253.68,60.39,1.4253,0.0,0
69,40,32.4,798.26,78.28,1.4875,0.01,0
69,50,34.59,587.01,87.93,1.5027,0.01,0
69,60,34.61,787.5,69.17,1.4326,0.01,0
69,70,33.74,749.51,47.39,1.4599,0.01,0
69,80,33.97,247.55,114.56,1.4625,0.01,0
69,90,33.08,715.1,62.28,1.4734,0.01,0
69,100,36.4,386.96,81.64,1.4613,0.01,0
69,110,35.73,231.29,92.37,1.4773,0.02,0
69,120,37.16,764.91,54.08,1.4201,0.02,0
69,130,32.01,736.95,58.9,1.4544,0.02,0
69,140,37.5,627.52,45.39,1.4562,0.02,0
69,150,40.44,307.24,49.93,1.4905,0.02,0
69,160,34.64,633.93,52.22,1.4764,0.02,0
69,170,39.73,205.25,108.43,1.4623,0.02,0
69,180,39.04,212.43,80.36,1.4447,0.03,0
69,190,40.23,229.01,52.47,1.4723,0.03,0
69,200,42.33,700.57,85.91,1.4979,0.03,0
69,210,39.79,305.09,48.79,1.4833,0.03,0
69,220,40.51,652.71,45.37,1.4971,0.03,0
69,230,40.83,476.46,103.91,1.469,0.03,0
69,240,40.4,524.88,72.31,1.4505,0.03,0
69,250,36.62,765.97,68.31,1.4605,0.03,0
69,260,39.55,649.61,100.13,1.449,0.04,0
69,270,40.42,501.89,79.98,1.4655,0.04,0
69,280,43.28,559.88,69.4,1.4557,0.04,0
69,290,42.38,447.45,70.08,1.4945,0.04,0
69,300,42.34,319.22,41.28,1.4809,0.04,0
69,310,41.3,288.3,109.22,1.4798,0.04,0
69,320,45.12,589.44,64.16,1.4364,0.04,0
69,330,44.64,336.24,75.12,1.4722,0.05,0
69,340,42.75,479.12,110.59,1.4704,0.05,0
69,350,43.3,230.81,115.82,1.4733,0.05,0
69,360,49.27,377.25,44.25,1.4413,0.05,0
69,370,44.06,592.06,74.67,1.4729,0.05,0
69,380,44.8,507.54,78.17,1.4577,0.05,0
69,390,50.34,487.68,68.2,1.4523,0.05,0
69,400,48.54,299.57,119.37,1.5109,0.06,0
69,410,49.2,361.77,41.97,1.4936,0.06,0
69,420,48.07,214.48,72.27,1.4924,0.06,0
69,430,48.57,573.06,62.79,1.4474,0.06,0
69,440,50.5,273.98,75.07,1.4761,0.06,0
69,450,45.12,221.69,102.34,1.4712,0.06,0
69,460,48.45,240.37,117.45,1.4429,0.06,0
69,470,50.87,596.37,75.19,1.4606,0.07,0
69,480,49.1,285.33,113.2,1.453,0.07,0
69,490,51.3,436.64,43.35,1.4794,0.07,0
70,0,28.38,316.7,85.54,1.5133,0.0,0
70,10,27.31,290.99,83.76,1.485,0.0,0
70,20,30.96,200.34,45.3,1.511,0.0,0
70,30,32.64,489.6,45.29,1.4543,0.0,0
70,40,26.65,754.89,79.48,1.4777,0.01,0
70,50,34.65,739.64,89.34,1.4772,0.01,0
70,60,37.09,773.4,60.65,1.4615,0.01,0
70,70,29.82,688.63,66.45,1.4514,0.01,0
70,80,32.99,600.65,106.83,1.4454,0.01,0
70,90,32.17,683.71,102.26,1.4503,0.01,0
70,100,35.33,460.32,61.78,1.5032,0.01,0
70,110,37.28,783.66,119.31,1.4603,0.02,0
70,120,38.72,681.0,60.61,1.475,0.02,0
70,130,37.8,706.69,57.52,1.4438,0.02,0
70,140,39.27,291.95,47.89,1.4604,0.02,0
70,150,35.74,645.51,73.54,1.4615,0.02,0
70,160,37.63,297.47,78.49,1.4737,0.02,0
70,170,39.14,388.37,111.14,1.4633,0.02,0
70,180,35.53,292.43,77.85,1.481,0.03,0
70,190,43.97,270.94,58.85,1.4755,0.03,0
70,200,41.46,774.96,87.07,1.4505,0.03,0
70,210,36.97,371.88,88.85,1.4883,0.03,0
70,220,41.2,396.29,70.15,1.4766,0.03,0
70,230,41.73,677.72,40.68,1.4706,0.03,0
70,240,39.16,255.39,117.6,1.4607,0.03,0
70,250,42.84,795.1,40.17,1.4395,0.03,0
70,260,42.67,790.22,69.34,1.4761,0.04,0
70,270,41.12,414.35,85.76,1.4321,0.04,0
70,280,47.06,398.09,43.12,1.4771,0.04,0
70,290,38.18,568.62,105.71,1.4369,0.04,0
70,300,44.15,434.52,119.48,1.4779,0.04,0
70,310,46.18,569.26,82.09,1.4833,0.04,0
70,320,45.25,238.97,88.49,1.4523,0.04,0
70,330,44.62,619.97,47.69,1.4952,0.05,0
70,340,42.75,219.22,108.17,1.4475,0.05,0
70,350,43.93,686.16,68.7,1.44,0.05,0
70,360,44.17,623.39,72.09,1.4656,0.05,0
70,370,46.68,790.76,64.75,1.4528,0.05,0
70,380,45.82,289.23,52.42,1.4797,0.05,0
70,390,49.17,270.63,48.61,1.4792,0.05,0
70,400,46.07,244.07,101.63,1.4701,0.06,0
70,410,46.47,631.18,74.83,1.4422,0.06,0
70,420,49.85,765.55,84.17,1.4865,0.06,0
70,430,44.08,325.86,77.86,1.4419,0.06,0
70,440,49.54,314.89,45.28,1.469,0.06,0
70,450,52.54,351.31,54.92,1.4742,0.06,0
70,460,46.06,438.49,96.73,1.4669,0.06,0
70,470,48.81,396.14,117.34,1.4761,0.07,0
70,480,48.04,749.3,85.33,1.4747,0.07,0
70,490,49.78,669.92,116.34,1.4642,0.07,0
71,0,28.01,793.02,51.85,1.4761,0.0,0
71,10,31.67,562.35,116.57,1.4546,0.0,0
71,20,33.79,450.72,101.67,1.4469,0.0,0
71,30,29.53,680.13,69.84,1.4413,0.0,0
71,40,34.5,694.59,80.09,1.4648,0.01,0
71,50,33.18,595.2,98.92,1.4819,0.01,0
71,60,30.81,733.75,119.49,1.4637,0.01,0
71,70,31.69,460.96,115.99,1.4466,0.01,0
71,80,34.98,631.46,83.77,1.4435,0.01,0
71,90,31.54,226.71,66.61,1.4563,0.01,0
71,100,32.95,675.1,77.96,1.4799,0.01,0
71,110,39.1,748.46,88.7,1.4326,0.02,0
71,120,36.47,554.54,75.94,1.4817,0.02,0
71,130,35.84,223.23,58.36,1.4921,0.02,0
71,140,38.47,359.22,82.46,1.4558,0.02,0
71,150,42.44,469.55,71.76,1.4769,0.02,0
71,160,33.56,681.43,61.89,1.4859,0.02,0
71,170,39.57,450.05,80.14,1.4413,0.02,0
71,180,42.42,584.01,64.5,1.454,0.03,0
71,190,38.93,793.32,57.07,1.4606,0.03,0
71,200,39.02,269.52,58.79,1.4505,0.03,0
71,210,42.87,397.15,83.61,1.4627,0.03,0
71,220,41.67,247.81,91.75,1.4934,0.03,0
71,230,41.53,277.93,99.95,1.4631,0.03,0
71,240,41.4,603.09,73.25,1.4937,0.03,0
71,250,43.08,298.34,47.81,1.4569,0.03,0
71,260,43.91,525.39,83.89,1.4573,0.04,0
71,270,47.92,723.93,108.24,1.4883,0.04,0
71,280,44.6,667.2,103.55,1.4648,0.04,0
71,290,48.37,268.02,76.1,1.4467,0.04,0
71,300,46.34,667.72,77.22,1.488,0.04,0
71,310,46.38,366.98,46.66,1.4851,0.04,0
71,320,45.06,432.73,55.14,1.4463,0.04,0
71,330,47.99,746.55,89.63,1.4535,0.05,0
71,340,48.67,795.27,52.98,1.4579,0.05,0
71,350,44.34,613.72,55.53,1.4848,0.05,0
71,360,49.37,410.83,67.21,1.4626,0.05,0
71,370,43.77,262.14,80.99,1.486,0.05,0
71,380,47.2,314.09,91.0,1.4517,0.05,0
71,390,47.5,240.14,119.44,1.4316,0.05,0
71,400,47.76,747.73,79.55,1.4934,0.06,0
71,410,47.91,585.52,55.93,1.4448,0.06,0
71,420,50.09,202.23,68.43,1.4702,0.06,0
71,430,52.93,589.23,73.24,1.4608,0.06,0
71,440,51.35,717.2,46.82,1.4194,0.06,0
71,450,50.37,536.85,49.32,1.442,0.06,0
71,460,50.72,797.68,98.07,1.482,0.06,0
71,470,47.97,219.49,106.82,1.488,0.07,0
71,480,49.06,693.3,63.48,1.4802,0.07,0
71,490,50.48,380.12,117.13,1.4592,0.07,0
72,0,31.01,427.75,52.24,1.4741,0.0,0
72,10,29.47,244.64,82.48,1.4798,0.0,0
72,20,32.67,379.89,41.82,1.4702,0.0,0
72,30,33.46,627.08,109.56,1.4603,0.0,0
72,40,34.71,710.94,69.0,1.451,0.01,0
72,50,34.07,400.27,111.07,1.4712,0.01,0
72,60,33.88,680.22,58.52,1.475,0.01,0
72,70,33.2,530.13,83.3,1.5003,0.01,0
72,80,36.67,529.36,86.19,1.4341,0.01,0
72,90,34.25,531.42,63.8,1.4468,0.01,0
72,100,38.01,224.44,113.51,1.442,0.01,0
72,110,33.29,361.43,44.16,1.4765,0.02,0
72,120,40.78,552.98,48.55,1.4828,0.02,0
72,130,34.6,416.68,83.36,1.4656,0.02,0
72,140,37.06,536.71,103.53,1.489,0.02,0
72,150,38.83,589.09,85.52,1.4684,0.02,0
72,160,40.12,210.11,57.47,1.4414,0.02,0
72,170,38.37,774.37,109.11,1.4506,0.02,0
72,180,33.1,203.17,81.84,1.4587,0.03,0
72,190,39.06,665.76,55.0,1.4976,0.03,0
72,200,39.34,326.6,93.35,1.4603,0.03,0
72,210,41.3,406.56,72.36,1.4853,0.03,0
72,220,37.16,372.6,59.92,1.4387,0.03,0
72,230,41.92,452.13,91.87,1.4543,0.03,0
72,240,36.17,443.33,55.29,1.4632,0.03,0
72,250,42.07,310.61,91.27,1.4729,0.03,0
72,260,44.67,279.47,43.22,1.4828,0.04,0
72,270,46.19,638.75,94.73,1.462,0.04,0
72,280,44.21,775.64,85.97,1.4728,0.04,0
72,290,41.82,697.98,41.1,1.4365,0.04,0
72,300,45.1,286.63,97.95,1.4709,0.04,0
72,310,45.3,395.07,72.89,1.4231,0.04,0
72,320,43.14,466.05,56.12,1.4369,0.04,0
